FeatureID	Taxon
CP014071.385139.386688	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella_pneumoniae-quasipneumoniae
CP016337.3167871.3169422	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella-Kosakonia;Klebsiella_michiganensis-oxytoca:Kosakonia_sacchari
CP018628.4433767.4435289	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella-Lelliottia;Buttiauxella_brennerae:Lelliottia_amnigena-jeotgali
CP031798.1221108.1222657	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella_pneumoniae-variicola
CP007546.3038111.3039650	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_asburiae-cloacae-roggenkampii
X77334	Bacteria;Tenericutes;Mollicutes-Unknown;Mycoplasmatales-Mycoplasmoidales;Mycoplasmataceae-Mycoplasmoidaceae;Mycoplasma-Mycoplasmoides;Mycoplasma_genitalium:Mycoplasmoides_genitalium
L09163	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter_acetoethylicus-ethanolicus-siderophilus
M23940	Bacteria;Tenericutes;Mollicutes-Unknown;Mycoplasmatales-Mycoplasmoidales;Mycoplasmataceae-Mycoplasmoidaceae;Mycoplasma-Mycoplasmoides;Mycoplasma_pirum:Mycoplasmoides_pirum
AF543312	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum_hiltneri-lusitanum
CP013362.491256.492791	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_diffusa-stagnalis-territorii
AP018111.1154097.1155617	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_ambifaria-pyrrocinia-stabilis
CP013399.658340.659875	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_cenocepacia-lata-seminalis
CP012981.3551324.3552859	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_ambifaria-cenocepacia-cepacia
CP019668.2127675.2129210	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_cenocepacia-cepacia-lata
NR_117621	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_calcoaceticus-pittii-rhizosphaerae
LT605059.204420.205944	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter-Alkanindiges;Acinetobacter_baumannii-calcoaceticus:Alkanindiges_illinoisensis
CP023474.152556.154096	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus_brevis-formosus-reuszeri
AJ292426	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_brassicacearum-fluorescens-kilonensis
BX293980	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma_capricolum-leachii-mycoides
NR_157778.1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_filiscindens-viridiflava-wadenswilerensis
CP022508.192175.193708	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma_entomophilum-florum-tabanidae
CP005975.5913371.5914908	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_extremorientalis-fluorescens-simiae
CP029608.5334567.5336104	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_fluorescens-koreensis-kribbensis
CP017687.2393514.2395060	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_fragi-lundensis-versuta
CP019628.1109541.1111078	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_aliena-issachenkonii-tetraodonis
CP011011.2824626.2826149	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_agarivorans-atlantica-espejiana
CP013923.4870051.4871592	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter_denitrificans-insolitus-xylosoxidans
AF411021.1.1490	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter_insolitus-xylosoxidans
CP007511.3755833.3757371	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_balearica-stutzeri
CP010359.5502221.5503745	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_monteilii-plecoglossicida-putida
AF094730.1.1461	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_fluorescens-synxantha-umsongensis
CP023422.211429.212969	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium_agaricidamnosum-lividum-svalbardensis
EU888308	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia_acidovorans-lacustris-tsuruhatensis
CP000388.36085.37615	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae-Pseudoalteromonadaceae;Paraglaciecola-Pseudoalteromonas;Paraglaciecola_chathamensis-mesophila:Pseudoalteromonas_atlantica
EF591053	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_avium-bouchedurhonense-colombiense
KX458039.1.1569	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium;Agrobacterium_rhizogenes-tumefaciens
CP010437.1970210.1971684	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_adolescentis-faecale
CP010451.1543857.1545393	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_glutamicum:[Brevibacterium]_flavum
LC072670	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia_hongkongensis-lacunae-terrae
AB184678	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_ahygroscopicus-noursei-yunnanensis
X80824	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_azureus-caelestis-coeruleorubidus
AY999894	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_anulatus-pratensis-scabiei
AY457070	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium_lutetiense-peregrinum-septicum
DQ157924	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae-Nocardiaceae;Mycobacteroides-Nocardia;Mycobacteroides_abscessus:Nocardia_farcinica-kroppenstedtii
AJ783993	Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora_arida-chokoriensis-saelicesensis
AB548215	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;Thalassospira_povalilytica-profundimaris-xiamenensis
MN627780	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella_elizabethae-kosoyi-tribocorum
AF338176	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium_denitrificans-guangdongense-japonicum
X71863	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter_oryzoeni-pasteurianus-pomorum
AY904773	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium_embrapense-mercantei-viridifuturi
LC221829	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas_palustris-pentothenatexigens-thermotolerans
CP022374.1680722.1682222	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter-Komagataeibacter;Acetobacter_oryzifermentans-pomorum:Komagataeibacter_rhaeticus
AP018307.4725006.4726492	Bacteria;Cyanobacteria;Unknown;Nostocales;Fortieaceae-Nostocaceae-Tolypothrichaceae;Aulosira-Nostoc-Tolypothrix;Aulosira_laxa:Nostoc_carneum:Tolypothrix_tenuis
LT629693.2925736.2927230	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium_erythrophlei-lablabi-ottawaense
AB071954	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_intermedia-nasdae-vesicularis
AJ250801	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium_fujisawaense-oryzae-phyllosphaerae
AY014173	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus_aminovorans-mutanolyticus-yeei
NR_159171.1	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter;Phaeobacter_gallaeciensis-inhibens-piscinae
AJ011761	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter;Aminobacter_aganoensis-aminovorans-niigataensis
AM491621	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium_amorphae-atlanticum-tamadayense
AJ011759	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter;Aminobacter_aminovorans-carboxidus:Carbophilus_carboxidus
X67231	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium_americanum-fredii-meliloti
AY601516	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium_australicum-erdmanii-loti
LKGZ01000002.720.2557	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_putida-viridiflava
JFOF01000052.9721.11268	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;Clostridioides_difficile
CP000924.2265744.2267517	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter_brockii-pseudethanolicus
L09172	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales_Family_III._Incertae_Sedis;Thermoanaerobacterium;Thermoanaerobacterium_saccharolyticum-xylanolyticum
CP002739.60209.61784	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales_Family_III._Incertae_Sedis;Thermoanaerobacterium;Thermoanaerobacterium_saccharolyticum-xylanolyticum
AB184854.1.1472	Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;Actinoalloteichus_caeruleus-cyanogriseus
AB023241	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella_confusa-salipiscis
CT573071	Bacteria;Planctomycetes;Candidatus_Brocadiia;Candidatus_Brocadiales;Candidatus_Brocadiaceae;Candidatus_Kuenenia;Candidatus_Kuenenia:Kuenenia_stuttgartiensis
AP008937.273501.275068	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus_fermentum-oris
CP005958.194188.195755	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus_fermentum-oris
AJ250074	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus_frumenti-vaginalis
MF683040	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus-Lactobacillus;Companilactobacillus_metriopterae:Lactobacillus_letivazi
CP020459.1926376.1927953	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_sakei
HE573916.1.1560	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Amylolactobacillus-Lactobacillus;Amylolactobacillus_amylotrophicus:Lactobacillus_iners
JQ712028.1.1499	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus-Lactobacillus;Lacticaseibacillus_casei:Lactobacillus_zeae
CP021704.112104.113687	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_johnsonii-prophage
AP018549.475961.477529	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_gasseri-paragasseri
NR_115322	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus-Lactobacillus;Lacticaseibacillus_casei:Lactobacillus_zeae
CP013921.2759905.2761483	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus-Lactobacillus;Lacticaseibacillus_paracasei:Lactobacillus_zeae
CP007122.1982295.1983873	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_casei-paracasei
AP012541.257113.258686	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_casei-paracasei
CP006690.797757.799329	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_casei-paracasei
AB008213.1.1559	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus-Lactobacillus;Lacticaseibacillus_casei:Lactobacillus_zeae
AB362765.1.1565	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus-Lactobacillus;Lacticaseibacillus_casei:Lactobacillus_zeae
CP005484.277423.278971	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_rhamnosus
GU812306.1.1693	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus-Lactobacillus;Lacticaseibacillus_rhamnosus:Lactobacillus_zeae
AB197851	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus_marismortui-salarius
FN185731	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus_brevis-paucivorans
HE717023	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;Halobacillus_alkaliphilus-halophilus
CP013149.2890384.2891959	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_pentosus-plantarum
CP013749.1486917.1488492	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_pentosus-plantarum
CP014780.492234.493809	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_pentosus-plantarum
CVOD01000100.3271.4812	Bacteria;Chlamydiae-Firmicutes;Chlamydiia-Erysipelotrichia;Chlamydiales-Erysipelotrichales;Chlamydiaceae-Erysipelotrichaceae;Chlamydia-[Eubacterium];Chlamydia_trachomatis:[Eubacterium]_cylindroides
574838	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus_brevis-hammesii
M58804	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;Companilactobacillus_alimentarius-paralimentarius
CP018622.1416198.1417750	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus_dokdonensis-pantothenticus
CP001791.88782.90336	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Salipaludibacillus-Salisediminibacterium;Salisediminibacterium_selenitireducens:[Bacillus]_selenitireducens
AY681134	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;Companilactobacillus_bobalius-paralimentarius
AB189298	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;Halobacillus_dabanensis-profundi
KY427816	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aidingibacillus-Alteribacillus;Aidingibacillus_halophilus:Alteribacillus_persepolensis
MK775269	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_iners-mulieris
CP020357.528439.530006	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus_iheyensis-picturae
JX428990.1.1528	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus_manasiensis-picturae
AJ582757	Bacteria;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfosporosinus;Desulfosporosinus_lacus-meridiei
AY773949	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_delbrueckii
CP019721.1341740.1343283	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella_dispar-parvula
JN808225.1.1526	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus_gochujangensis-oncorhynchi
4339551	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella_dispar-parvula
4393117	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella_dispar
4294914	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella_dispar-parvula
4422456	Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella_dispar-parvula
AB548876.1.1525	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_pentosus-plantarum
DQ019164	Bacteria;Firmicutes;Bacilli;Bacillales;Unknown;Exiguobacterium;Exiguobacterium_antarcticum-soli
Z73313	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium_inhibens-viridans
AF297871	Bacteria;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium-Desulfosporosinus;Desulfitobacterium_metallireducens:Desulfosporosinus_meridiei
AM072763	Bacteria;Firmicutes;Bacilli;Bacillales;Unknown;Exiguobacterium;Exiguobacterium_artemiae-sibiricum
AM072764	Bacteria;Firmicutes;Bacilli;Bacillales;Unknown;Exiguobacterium;Exiguobacterium_aurantiacum-mexicanum
NR_122056	Bacteria;Firmicutes;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium-Desulfosporosinus;Desulfitobacterium_hafniense:Desulfosporosinus_meridiei
JN644546.1.1548	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_caccae-haemoperoxidus
L08623.1.1551	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium_alterfunditum-viridans
AF286831	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_haemoperoxidus-moraviensis
ASVX01000002.234.1781	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_casseliflavus-gallinarum
AEWT01000047.65.1612	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_casseliflavus-gallinarum
FN821377.1.1489	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_casseliflavus-gallinarum
HQ323426.1.1541	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus_muralis-simplex
AF104671	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_anginosus-intermedius
AF104676	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_anginosus-constellatus
APJX01000002.528546.530109	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfotignum;Desulfotignum_balticum-phosphitoxidans
GU045403.1.1526	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_anginosus-intermedius
FJ968722	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_casei-rumoiensis
AB285018	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio;Salinivibrio_costicola-siamensis
AJ301840	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;Tetragenococcus_halophilus-solitarius
DQ442528	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_mobaraensis
NR_115964	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_griseus
FJ527632.1.1531	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus-Priestia;Bacillus_megaterium:Priestia_flexa
GQ284398.1.1502	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus-Priestia;Bacillus_megaterium:Priestia_flexa
GU968167.1.1508	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium-[Eubacterium];[Clostridium]_innocuum:[Eubacterium]_dolichum
AF057016	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio;Salinivibrio_costicola-proteolyticus
AF223382	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Trichlorobacter;Trichlorobacter_lovleyi-thiogenes
KT935587	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Abyssicoccus-Macrococcus;Abyssicoccus_albus:Macrococcus_brunensis
